Fusao,Base do Autoencoder,Base de Treino,Base de Teste,Acuracia,Batch
VoteFusion,Kyoto,camera3,camera9,0.508,1024
VoteFusion,Kyoto,camera4,PUC,0.5,64
VoteFusion,Kyoto,camera4,PUC,0.499,128
VoteFusion,Kyoto,camera4,PUC,0.5,256
VoteFusion,Kyoto,camera4,PUC,0.5,512
VoteFusion,Kyoto,camera4,PUC,0.5,1024
VoteFusion,Kyoto,camera4,UFPR04,0.536,64
VoteFusion,Kyoto,camera4,UFPR04,0.535,128
VoteFusion,Kyoto,camera4,UFPR04,0.528,256
VoteFusion,Kyoto,camera4,UFPR04,0.523,512
VoteFusion,Kyoto,camera4,UFPR04,0.513,1024
VoteFusion,Kyoto,camera4,UFPR05,0.477,64
VoteFusion,Kyoto,camera4,UFPR05,0.482,128
VoteFusion,Kyoto,camera4,UFPR05,0.493,256
VoteFusion,Kyoto,camera4,UFPR05,0.503,512
VoteFusion,Kyoto,camera4,UFPR05,0.509,1024
VoteFusion,Kyoto,camera4,camera1,0.491,64
VoteFusion,Kyoto,camera4,camera1,0.492,128
VoteFusion,Kyoto,camera4,camera1,0.492,256
VoteFusion,Kyoto,camera4,camera1,0.491,512
VoteFusion,Kyoto,camera4,camera1,0.496,1024
VoteFusion,Kyoto,camera4,camera2,0.477,64
VoteFusion,Kyoto,camera4,camera2,0.485,128
VoteFusion,Kyoto,camera4,camera2,0.484,256
VoteFusion,Kyoto,camera4,camera2,0.481,512
VoteFusion,Kyoto,camera4,camera2,0.486,1024
VoteFusion,Kyoto,camera4,camera3,0.497,64
VoteFusion,Kyoto,camera4,camera3,0.496,128
VoteFusion,Kyoto,camera4,camera3,0.498,256
VoteFusion,Kyoto,camera4,camera3,0.497,512
VoteFusion,Kyoto,camera4,camera3,0.498,1024
VoteFusion,Kyoto,camera4,camera4,0.947,64
VoteFusion,Kyoto,camera4,camera4,0.945,128
VoteFusion,Kyoto,camera4,camera4,0.951,256
VoteFusion,Kyoto,camera4,camera4,0.95,512
VoteFusion,Kyoto,camera4,camera4,0.954,1024
VoteFusion,Kyoto,camera4,camera5,0.498,64
VoteFusion,Kyoto,camera4,camera5,0.497,128
VoteFusion,Kyoto,camera4,camera5,0.497,256
VoteFusion,Kyoto,camera4,camera5,0.501,512
VoteFusion,Kyoto,camera4,camera5,0.499,1024
VoteFusion,Kyoto,camera4,camera6,0.498,64
VoteFusion,Kyoto,camera4,camera6,0.496,128
VoteFusion,Kyoto,camera4,camera6,0.493,256
VoteFusion,Kyoto,camera4,camera6,0.493,512
VoteFusion,Kyoto,camera4,camera6,0.496,1024
VoteFusion,Kyoto,camera4,camera7,0.515,64
VoteFusion,Kyoto,camera4,camera7,0.517,128
VoteFusion,Kyoto,camera4,camera7,0.513,256
VoteFusion,Kyoto,camera4,camera7,0.511,512
VoteFusion,Kyoto,camera4,camera7,0.511,1024
VoteFusion,Kyoto,camera4,camera8,0.506,64
VoteFusion,Kyoto,camera4,camera8,0.503,128
VoteFusion,Kyoto,camera4,camera8,0.504,256
VoteFusion,Kyoto,camera4,camera8,0.505,512
VoteFusion,Kyoto,camera4,camera8,0.505,1024
VoteFusion,Kyoto,camera4,camera9,0.505,64
VoteFusion,Kyoto,camera4,camera9,0.506,128
VoteFusion,Kyoto,camera4,camera9,0.51,256
VoteFusion,Kyoto,camera4,camera9,0.512,512
VoteFusion,Kyoto,camera4,camera9,0.51,1024
VoteFusion,Kyoto,camera5,PUC,0.5,64
VoteFusion,Kyoto,camera5,PUC,0.5,128
VoteFusion,Kyoto,camera5,PUC,0.5,256
VoteFusion,Kyoto,camera5,PUC,0.5,512
VoteFusion,Kyoto,camera5,PUC,0.5,1024
VoteFusion,Kyoto,camera5,UFPR04,0.537,64
VoteFusion,Kyoto,camera5,UFPR04,0.526,128
VoteFusion,Kyoto,camera5,UFPR04,0.523,256
VoteFusion,Kyoto,camera5,UFPR04,0.516,512
VoteFusion,Kyoto,camera5,UFPR04,0.514,1024
VoteFusion,Kyoto,camera5,UFPR05,0.487,64
VoteFusion,Kyoto,camera5,UFPR05,0.504,128
VoteFusion,Kyoto,camera5,UFPR05,0.505,256
VoteFusion,Kyoto,camera5,UFPR05,0.509,512
VoteFusion,Kyoto,camera5,UFPR05,0.505,1024
VoteFusion,Kyoto,camera5,camera1,0.492,64
VoteFusion,Kyoto,camera5,camera1,0.494,128
VoteFusion,Kyoto,camera5,camera1,0.493,256
VoteFusion,Kyoto,camera5,camera1,0.5,512
VoteFusion,Kyoto,camera5,camera1,0.499,1024
VoteFusion,Kyoto,camera5,camera2,0.484,64
VoteFusion,Kyoto,camera5,camera2,0.489,128
VoteFusion,Kyoto,camera5,camera2,0.476,256
VoteFusion,Kyoto,camera5,camera2,0.483,512
VoteFusion,Kyoto,camera5,camera2,0.482,1024
VoteFusion,Kyoto,camera5,camera3,0.499,64
VoteFusion,Kyoto,camera5,camera3,0.502,128
VoteFusion,Kyoto,camera5,camera3,0.499,256
VoteFusion,Kyoto,camera5,camera3,0.495,512
VoteFusion,Kyoto,camera5,camera3,0.496,1024
VoteFusion,Kyoto,camera5,camera4,0.494,64
VoteFusion,Kyoto,camera5,camera4,0.497,128
VoteFusion,Kyoto,camera5,camera4,0.501,256
VoteFusion,Kyoto,camera5,camera4,0.501,512
VoteFusion,Kyoto,camera5,camera4,0.499,1024
VoteFusion,Kyoto,camera5,camera5,0.862,64
VoteFusion,Kyoto,camera5,camera5,0.897,128
VoteFusion,Kyoto,camera5,camera5,0.923,256
VoteFusion,Kyoto,camera5,camera5,0.935,512
VoteFusion,Kyoto,camera5,camera5,0.947,1024
VoteFusion,Kyoto,camera5,camera6,0.496,64
VoteFusion,Kyoto,camera5,camera6,0.494,128
VoteFusion,Kyoto,camera5,camera6,0.493,256
VoteFusion,Kyoto,camera5,camera6,0.493,512
VoteFusion,Kyoto,camera5,camera6,0.493,1024
VoteFusion,Kyoto,camera5,camera7,0.513,64
VoteFusion,Kyoto,camera5,camera7,0.508,128
VoteFusion,Kyoto,camera5,camera7,0.508,256
VoteFusion,Kyoto,camera5,camera7,0.507,512
VoteFusion,Kyoto,camera5,camera7,0.505,1024
VoteFusion,Kyoto,camera5,camera8,0.503,64
VoteFusion,Kyoto,camera5,camera8,0.504,128
VoteFusion,Kyoto,camera5,camera8,0.503,256
VoteFusion,Kyoto,camera5,camera8,0.503,512
VoteFusion,Kyoto,camera5,camera8,0.504,1024
VoteFusion,Kyoto,camera5,camera9,0.503,64
VoteFusion,Kyoto,camera5,camera9,0.51,128
VoteFusion,Kyoto,camera5,camera9,0.508,256
VoteFusion,Kyoto,camera5,camera9,0.507,512
VoteFusion,Kyoto,camera5,camera9,0.504,1024
VoteFusion,Kyoto,camera6,PUC,0.5,64
VoteFusion,Kyoto,camera6,PUC,0.501,128
VoteFusion,Kyoto,camera6,PUC,0.5,256
VoteFusion,Kyoto,camera6,PUC,0.5,512
VoteFusion,Kyoto,camera6,PUC,0.5,1024
VoteFusion,Kyoto,camera6,UFPR04,0.536,64
VoteFusion,Kyoto,camera6,UFPR04,0.531,128
VoteFusion,Kyoto,camera6,UFPR04,0.528,256
VoteFusion,Kyoto,camera6,UFPR04,0.524,512
VoteFusion,Kyoto,camera6,UFPR04,0.519,1024
VoteFusion,Kyoto,camera6,UFPR05,0.476,64
VoteFusion,Kyoto,camera6,UFPR05,0.483,128
VoteFusion,Kyoto,camera6,UFPR05,0.49,256
VoteFusion,Kyoto,camera6,UFPR05,0.49,512
VoteFusion,Kyoto,camera6,UFPR05,0.498,1024
VoteFusion,Kyoto,camera6,camera1,0.485,64
VoteFusion,Kyoto,camera6,camera1,0.485,128
VoteFusion,Kyoto,camera6,camera1,0.489,256
VoteFusion,Kyoto,camera6,camera1,0.487,512
VoteFusion,Kyoto,camera6,camera1,0.496,1024
VoteFusion,Kyoto,camera6,camera2,0.484,64
VoteFusion,Kyoto,camera6,camera2,0.489,128
VoteFusion,Kyoto,camera6,camera2,0.482,256
VoteFusion,Kyoto,camera6,camera2,0.482,512
VoteFusion,Kyoto,camera6,camera2,0.488,1024
VoteFusion,Kyoto,camera6,camera3,0.495,64
VoteFusion,Kyoto,camera6,camera3,0.5,128
VoteFusion,Kyoto,camera6,camera3,0.501,256
VoteFusion,Kyoto,camera6,camera3,0.497,512
VoteFusion,Kyoto,camera6,camera3,0.499,1024
VoteFusion,Kyoto,camera6,camera4,0.494,64
VoteFusion,Kyoto,camera6,camera4,0.494,128
VoteFusion,Kyoto,camera6,camera4,0.496,256
VoteFusion,Kyoto,camera6,camera4,0.495,512
VoteFusion,Kyoto,camera6,camera4,0.496,1024
VoteFusion,Kyoto,camera6,camera5,0.499,64
VoteFusion,Kyoto,camera6,camera5,0.499,128
VoteFusion,Kyoto,camera6,camera5,0.5,256
VoteFusion,Kyoto,camera6,camera5,0.499,512
VoteFusion,Kyoto,camera6,camera5,0.502,1024
VoteFusion,Kyoto,camera6,camera6,0.922,64
VoteFusion,Kyoto,camera6,camera6,0.925,128
VoteFusion,Kyoto,camera6,camera6,0.937,256
VoteFusion,Kyoto,camera6,camera6,0.934,512
VoteFusion,Kyoto,camera6,camera6,0.951,1024
VoteFusion,Kyoto,camera6,camera7,0.514,64
VoteFusion,Kyoto,camera6,camera7,0.515,128
VoteFusion,Kyoto,camera6,camera7,0.515,256
VoteFusion,Kyoto,camera6,camera7,0.517,512
VoteFusion,Kyoto,camera6,camera7,0.51,1024
VoteFusion,Kyoto,camera6,camera8,0.503,64
VoteFusion,Kyoto,camera6,camera8,0.505,128
VoteFusion,Kyoto,camera6,camera8,0.502,256
VoteFusion,Kyoto,camera6,camera8,0.503,512
VoteFusion,Kyoto,camera6,camera8,0.504,1024
VoteFusion,Kyoto,camera6,camera9,0.503,64
VoteFusion,Kyoto,camera6,camera9,0.507,128
VoteFusion,Kyoto,camera6,camera9,0.503,256
VoteFusion,Kyoto,camera6,camera9,0.503,512
VoteFusion,Kyoto,camera6,camera9,0.505,1024
VoteFusion,Kyoto,camera7,PUC,0.501,64
VoteFusion,Kyoto,camera7,PUC,0.5,128
VoteFusion,Kyoto,camera7,PUC,0.5,256
VoteFusion,Kyoto,camera7,PUC,0.5,512
VoteFusion,Kyoto,camera7,PUC,0.501,1024
VoteFusion,Kyoto,camera7,UFPR04,0.519,64
VoteFusion,Kyoto,camera7,UFPR04,0.518,128
VoteFusion,Kyoto,camera7,UFPR04,0.514,256
VoteFusion,Kyoto,camera7,UFPR04,0.51,512
VoteFusion,Kyoto,camera7,UFPR04,0.51,1024
VoteFusion,Kyoto,camera7,UFPR05,0.506,64
VoteFusion,Kyoto,camera7,UFPR05,0.516,128
VoteFusion,Kyoto,camera7,UFPR05,0.511,256
VoteFusion,Kyoto,camera7,UFPR05,0.516,512
VoteFusion,Kyoto,camera7,UFPR05,0.515,1024
VoteFusion,Kyoto,camera7,camera1,0.5,64
VoteFusion,Kyoto,camera7,camera1,0.505,128
VoteFusion,Kyoto,camera7,camera1,0.504,256
VoteFusion,Kyoto,camera7,camera1,0.503,512
VoteFusion,Kyoto,camera7,camera1,0.5,1024
VoteFusion,Kyoto,camera7,camera2,0.491,64
VoteFusion,Kyoto,camera7,camera2,0.492,128
VoteFusion,Kyoto,camera7,camera2,0.486,256
VoteFusion,Kyoto,camera7,camera2,0.485,512
VoteFusion,Kyoto,camera7,camera2,0.483,1024
VoteFusion,Kyoto,camera7,camera3,0.5,64
VoteFusion,Kyoto,camera7,camera3,0.501,128
VoteFusion,Kyoto,camera7,camera3,0.499,256
VoteFusion,Kyoto,camera7,camera3,0.498,512
VoteFusion,Kyoto,camera7,camera3,0.499,1024
VoteFusion,Kyoto,camera7,camera4,0.5,64
VoteFusion,Kyoto,camera7,camera4,0.497,128
VoteFusion,Kyoto,camera7,camera4,0.499,256
VoteFusion,Kyoto,camera7,camera4,0.5,512
VoteFusion,Kyoto,camera7,camera4,0.498,1024
VoteFusion,Kyoto,camera7,camera5,0.5,64
VoteFusion,Kyoto,camera7,camera5,0.498,128
VoteFusion,Kyoto,camera7,camera5,0.5,256
VoteFusion,Kyoto,camera7,camera5,0.501,512
VoteFusion,Kyoto,camera7,camera5,0.501,1024
VoteFusion,Kyoto,camera7,camera6,0.495,64
VoteFusion,Kyoto,camera7,camera6,0.496,128
VoteFusion,Kyoto,camera7,camera6,0.494,256
VoteFusion,Kyoto,camera7,camera6,0.494,512
VoteFusion,Kyoto,camera7,camera6,0.494,1024
VoteFusion,Kyoto,camera7,camera7,0.923,64
VoteFusion,Kyoto,camera7,camera7,0.918,128
VoteFusion,Kyoto,camera7,camera7,0.911,256
VoteFusion,Kyoto,camera7,camera7,0.92,512
VoteFusion,Kyoto,camera7,camera7,0.929,1024
VoteFusion,Kyoto,camera7,camera8,0.498,64
VoteFusion,Kyoto,camera7,camera8,0.5,128
VoteFusion,Kyoto,camera7,camera8,0.499,256
VoteFusion,Kyoto,camera7,camera8,0.5,512
VoteFusion,Kyoto,camera7,camera8,0.499,1024
VoteFusion,Kyoto,camera7,camera9,0.508,64
VoteFusion,Kyoto,camera7,camera9,0.508,128
VoteFusion,Kyoto,camera7,camera9,0.507,256
VoteFusion,Kyoto,camera7,camera9,0.506,512
VoteFusion,Kyoto,camera7,camera9,0.505,1024
VoteFusion,Kyoto,camera8,PUC,0.5,64
VoteFusion,Kyoto,camera8,PUC,0.5,128
VoteFusion,Kyoto,camera8,PUC,0.5,256
VoteFusion,Kyoto,camera8,PUC,0.5,512
VoteFusion,Kyoto,camera8,PUC,0.5,1024
VoteFusion,Kyoto,camera8,UFPR04,0.536,64
VoteFusion,Kyoto,camera8,UFPR04,0.532,128
VoteFusion,Kyoto,camera8,UFPR04,0.53,256
VoteFusion,Kyoto,camera8,UFPR04,0.525,512
VoteFusion,Kyoto,camera8,UFPR04,0.519,1024
VoteFusion,Kyoto,camera8,UFPR05,0.49,64
VoteFusion,Kyoto,camera8,UFPR05,0.499,128
VoteFusion,Kyoto,camera8,UFPR05,0.495,256
VoteFusion,Kyoto,camera8,UFPR05,0.499,512
VoteFusion,Kyoto,camera8,UFPR05,0.504,1024
VoteFusion,Kyoto,camera8,camera1,0.485,64
VoteFusion,Kyoto,camera8,camera1,0.491,128
VoteFusion,Kyoto,camera8,camera1,0.488,256
VoteFusion,Kyoto,camera8,camera1,0.492,512
VoteFusion,Kyoto,camera8,camera1,0.494,1024
VoteFusion,Kyoto,camera8,camera2,0.475,64
VoteFusion,Kyoto,camera8,camera2,0.478,128
VoteFusion,Kyoto,camera8,camera2,0.482,256
VoteFusion,Kyoto,camera8,camera2,0.48,512
VoteFusion,Kyoto,camera8,camera2,0.482,1024
VoteFusion,Kyoto,camera8,camera3,0.5,64
VoteFusion,Kyoto,camera8,camera3,0.503,128
VoteFusion,Kyoto,camera8,camera3,0.502,256
VoteFusion,Kyoto,camera8,camera3,0.498,512
VoteFusion,Kyoto,camera8,camera3,0.503,1024
VoteFusion,Kyoto,camera8,camera4,0.493,64
VoteFusion,Kyoto,camera8,camera4,0.494,128
VoteFusion,Kyoto,camera8,camera4,0.493,256
VoteFusion,Kyoto,camera8,camera4,0.499,512
VoteFusion,Kyoto,camera8,camera4,0.499,1024
VoteFusion,Kyoto,camera8,camera5,0.498,64
VoteFusion,Kyoto,camera8,camera5,0.5,128
VoteFusion,Kyoto,camera8,camera5,0.498,256
VoteFusion,Kyoto,camera8,camera5,0.5,512
VoteFusion,Kyoto,camera8,camera5,0.5,1024
VoteFusion,Kyoto,camera8,camera6,0.494,64
VoteFusion,Kyoto,camera8,camera6,0.494,128
VoteFusion,Kyoto,camera8,camera6,0.495,256
VoteFusion,Kyoto,camera8,camera6,0.495,512
VoteFusion,Kyoto,camera8,camera6,0.495,1024
VoteFusion,Kyoto,camera8,camera7,0.515,64
VoteFusion,Kyoto,camera8,camera7,0.512,128
VoteFusion,Kyoto,camera8,camera7,0.514,256
VoteFusion,Kyoto,camera8,camera7,0.512,512
VoteFusion,Kyoto,camera8,camera7,0.509,1024
VoteFusion,Kyoto,camera8,camera8,0.929,64
VoteFusion,Kyoto,camera8,camera8,0.95,128
VoteFusion,Kyoto,camera8,camera8,0.953,256
VoteFusion,Kyoto,camera8,camera8,0.96,512
VoteFusion,Kyoto,camera8,camera8,0.966,1024
VoteFusion,Kyoto,camera8,camera9,0.504,64
VoteFusion,Kyoto,camera8,camera9,0.512,128
VoteFusion,Kyoto,camera8,camera9,0.508,256
VoteFusion,Kyoto,camera8,camera9,0.513,512
VoteFusion,Kyoto,camera8,camera9,0.512,1024
VoteFusion,Kyoto,camera9,PUC,0.5,64
VoteFusion,Kyoto,camera9,PUC,0.5,128
VoteFusion,Kyoto,camera9,PUC,0.5,256
VoteFusion,Kyoto,camera9,PUC,0.5,512
VoteFusion,Kyoto,camera9,PUC,0.5,1024
VoteFusion,Kyoto,camera9,UFPR04,0.531,64
VoteFusion,Kyoto,camera9,UFPR04,0.531,128
VoteFusion,Kyoto,camera9,UFPR04,0.524,256
VoteFusion,Kyoto,camera9,UFPR04,0.516,512
VoteFusion,Kyoto,camera9,UFPR04,0.509,1024
VoteFusion,Kyoto,camera9,UFPR05,0.496,64
VoteFusion,Kyoto,camera9,UFPR05,0.505,128
VoteFusion,Kyoto,camera9,UFPR05,0.509,256
VoteFusion,Kyoto,camera9,UFPR05,0.513,512
VoteFusion,Kyoto,camera9,UFPR05,0.52,1024
VoteFusion,Kyoto,camera9,camera1,0.496,64
VoteFusion,Kyoto,camera9,camera1,0.494,128
VoteFusion,Kyoto,camera9,camera1,0.497,256
VoteFusion,Kyoto,camera9,camera1,0.497,512
VoteFusion,Kyoto,camera9,camera1,0.504,1024
VoteFusion,Kyoto,camera9,camera2,0.489,64
VoteFusion,Kyoto,camera9,camera2,0.48,128
VoteFusion,Kyoto,camera9,camera2,0.484,256
VoteFusion,Kyoto,camera9,camera2,0.485,512
VoteFusion,Kyoto,camera9,camera2,0.495,1024
VoteFusion,Kyoto,camera9,camera3,0.496,64
VoteFusion,Kyoto,camera9,camera3,0.499,128
VoteFusion,Kyoto,camera9,camera3,0.498,256
VoteFusion,Kyoto,camera9,camera3,0.5,512
VoteFusion,Kyoto,camera9,camera3,0.5,1024
VoteFusion,Kyoto,camera9,camera4,0.497,64
VoteFusion,Kyoto,camera9,camera4,0.496,128
VoteFusion,Kyoto,camera9,camera4,0.494,256
VoteFusion,Kyoto,camera9,camera4,0.497,512
VoteFusion,Kyoto,camera9,camera4,0.496,1024
VoteFusion,Kyoto,camera9,camera5,0.499,64
VoteFusion,Kyoto,camera9,camera5,0.498,128
VoteFusion,Kyoto,camera9,camera5,0.5,256
VoteFusion,Kyoto,camera9,camera5,0.5,512
VoteFusion,Kyoto,camera9,camera5,0.5,1024
VoteFusion,Kyoto,camera9,camera6,0.494,64
VoteFusion,Kyoto,camera9,camera6,0.495,128
VoteFusion,Kyoto,camera9,camera6,0.493,256
VoteFusion,Kyoto,camera9,camera6,0.491,512
VoteFusion,Kyoto,camera9,camera6,0.493,1024
VoteFusion,Kyoto,camera9,camera7,0.512,64
VoteFusion,Kyoto,camera9,camera7,0.514,128
VoteFusion,Kyoto,camera9,camera7,0.51,256
VoteFusion,Kyoto,camera9,camera7,0.509,512
VoteFusion,Kyoto,camera9,camera7,0.508,1024
VoteFusion,Kyoto,camera9,camera8,0.503,64
VoteFusion,Kyoto,camera9,camera8,0.503,128
VoteFusion,Kyoto,camera9,camera8,0.503,256
VoteFusion,Kyoto,camera9,camera8,0.503,512
VoteFusion,Kyoto,camera9,camera8,0.503,1024
VoteFusion,Kyoto,camera9,camera9,0.912,64
VoteFusion,Kyoto,camera9,camera9,0.91,128
VoteFusion,Kyoto,camera9,camera9,0.925,256
VoteFusion,Kyoto,camera9,camera9,0.943,512
VoteFusion,Kyoto,camera9,camera9,0.958,1024
